Município;Total;UF;Data
MOGEIRO;15;PB;01/03/2021
MONTADAS;10;PB;01/03/2021
MONTE HOREBE;2;PB;01/03/2021
MONTEIRO;30;PB;01/03/2021
MULUNGU;3;PB;01/03/2021
NOVA FLORESTA;5;PB;01/03/2021
NOVA OLINDA;2;PB;01/03/2021
NOVA PALMEIRA;5;PB;01/03/2021
OLHO D'AGUA;2;PB;01/03/2021
OURO VELHO;4;PB;01/03/2021
PASSAGEM;2;PB;01/03/2021
PATOS;279;PB;01/03/2021
PAULISTA;4;PB;01/03/2021
PEDRA BRANCA;1;PB;01/03/2021
PEDRA LAVRADA;1;PB;01/03/2021
PEDRAS DE FOGO;21;PB;01/03/2021
PIANCO;16;PB;01/03/2021
PICUI;9;PB;01/03/2021
PILAR;11;PB;01/03/2021
PILOES;1;PB;01/03/2021
PILOEZINHOS;1;PB;01/03/2021
PIRPIRITUBA;7;PB;01/03/2021
PITIMBU;2;PB;01/03/2021
POCINHOS;4;PB;01/03/2021
POCO DE JOSE DE MOURA;1;PB;01/03/2021
POMBAL;25;PB;01/03/2021
PRINCESA ISABEL;30;PB;01/03/2021
PUXINANA;2;PB;01/03/2021
QUEIMADAS;16;PB;01/03/2021
REMIGIO;9;PB;01/03/2021
RIACHAO;2;PB;01/03/2021
RIACHO DOS CAVALOS;9;PB;01/03/2021
RIO TINTO;12;PB;01/03/2021
SALGADO DE SAO FELIX;1;PB;01/03/2021
SANTA CECILIA;2;PB;01/03/2021
SANTA CRUZ;4;PB;01/03/2021
SANTA HELENA;1;PB;01/03/2021
SANTA LUZIA;17;PB;01/03/2021
SANTA RITA;135;PB;01/03/2021
SANTA TERESINHA;5;PB;01/03/2021
SANTANA DE MANGUEIRA;5;PB;01/03/2021
SANTANA DOS GARROTES;4;PB;01/03/2021
SAO BENTO;20;PB;01/03/2021
SAO DOMINGOS DO CARIRI;2;PB;01/03/2021
SAO FRANCISCO;1;PB;01/03/2021
SAO JOAO DO RIO DO PEIXE;13;PB;01/03/2021
SAO JOAO DO TIGRE;1;PB;01/03/2021
SAO JOSE DE CAIANA;1;PB;01/03/2021
SAO JOSE DE ESPINHARAS;2;PB;01/03/2021
SAO JOSE DE PIRANHAS;38;PB;01/03/2021
SAO JOSE DO BONFIM;4;PB;01/03/2021
SAO JOSE DO BREJO DO CRUZ;14;PB;01/03/2021
SAO JOSE DO SABUGI;2;PB;01/03/2021
SAO JOSE DOS CORDEIROS;1;PB;01/03/2021
SAO JOSE DOS RAMOS;2;PB;01/03/2021
SAO MAMEDE;8;PB;01/03/2021
SAO MIGUEL DE TAIPU;5;PB;01/03/2021
SAO SEBASTIAO DE LAGOA DE ROCA;5;PB;01/03/2021
SAO SEBASTIAO DO UMBUZEIRO;3;PB;01/03/2021
SAO VICENTE DO SERIDO;1;PB;01/03/2021
SAPE;27;PB;01/03/2021
SERRA BRANCA;9;PB;01/03/2021
SERRA GRANDE;2;PB;01/03/2021
SERRA REDONDA;1;PB;01/03/2021
SERRARIA;2;PB;01/03/2021
SERTAOZINHO;2;PB;01/03/2021
SOBRADO;4;PB;01/03/2021
SOLANEA;39;PB;01/03/2021
SOLEDADE;24;PB;01/03/2021
SOUSA;68;PB;01/03/2021
SUME;29;PB;01/03/2021
TAPEROA;6;PB;01/03/2021
TAVARES;6;PB;01/03/2021
TEIXEIRA;9;PB;01/03/2021
TENORIO;2;PB;01/03/2021
TRIUNFO;10;PB;01/03/2021
UIRAUNA;10;PB;01/03/2021
UMBUZEIRO;1;PB;01/03/2021
VARZEA;3;PB;01/03/2021
VIEIROPOLIS;1;PB;01/03/2021
ZABELE;2;PB;01/03/2021
ABREU E LIMA;256;PE;01/03/2021
AFOGADOS DA INGAZEIRA;59;PE;01/03/2021
AFRANIO;7;PE;01/03/2021
AGRESTINA;12;PE;01/03/2021
AGUA PRETA;11;PE;01/03/2021
AGUAS BELAS;9;PE;01/03/2021
ALAGOINHA;21;PE;01/03/2021
ALIANCA;23;PE;01/03/2021
ALTINHO;28;PE;01/03/2021
AMARAJI;12;PE;01/03/2021
ANGELIM;5;PE;01/03/2021
ARACOIABA;13;PE;01/03/2021
ARARIPINA;64;PE;01/03/2021
ARCOVERDE;189;PE;01/03/2021
BARRA DE GUABIRABA;4;PE;01/03/2021
BARREIROS;48;PE;01/03/2021
BELEM DE MARIA;1;PE;01/03/2021
BELEM DE SAO FRANCISCO;23;PE;01/03/2021
BELO JARDIM;98;PE;01/03/2021
BETANIA;24;PE;01/03/2021
BEZERROS;71;PE;01/03/2021
BODOCO;6;PE;01/03/2021
BOM CONSELHO;22;PE;01/03/2021
BOM JARDIM;27;PE;01/03/2021
BONITO;18;PE;01/03/2021
BREJAO;4;PE;01/03/2021
BREJINHO;10;PE;01/03/2021
BREJO DA MADRE DE DEUS;8;PE;01/03/2021
BUENOS AIRES;10;PE;01/03/2021
BUIQUE;14;PE;01/03/2021
CABO DE SANTO AGOSTINHO;422;PE;01/03/2021
CABROBO;37;PE;01/03/2021
CACHOEIRINHA;9;PE;01/03/2021
CAETES;6;PE;01/03/2021
CALCADO;22;PE;01/03/2021
CALUMBI;5;PE;01/03/2021
CAMARAGIBE;441;PE;01/03/2021
CAMOCIM DE SAO FELIX;15;PE;01/03/2021
CAMUTANGA;9;PE;01/03/2021
CANHOTINHO;13;PE;01/03/2021
CAPOEIRAS;3;PE;01/03/2021
CARNAIBA;12;PE;01/03/2021
CARNAUBEIRA DA PENHA;4;PE;01/03/2021
CARPINA;175;PE;01/03/2021
CARUARU;618;PE;01/03/2021
CASINHAS;1;PE;01/03/2021
CATENDE;37;PE;01/03/2021
CEDRO;23;PE;01/03/2021
CHA DE ALEGRIA;6;PE;01/03/2021
CHA GRANDE;9;PE;01/03/2021
CONDADO;15;PE;01/03/2021
CORRENTES;2;PE;01/03/2021
CORTES;6;PE;01/03/2021
CUMARU;2;PE;01/03/2021
CUPIRA;5;PE;01/03/2021
CUSTODIA;22;PE;01/03/2021
DORMENTES;13;PE;01/03/2021
ESCADA;89;PE;01/03/2021
EXU;21;PE;01/03/2021
FEIRA NOVA;27;PE;01/03/2021
FERNANDO DE NORONHA;4;PE;01/03/2021
FERREIROS;3;PE;01/03/2021
FLORES;9;PE;01/03/2021
FLORESTA;41;PE;01/03/2021
FREI MIGUELINHO;4;PE;01/03/2021
GAMELEIRA;16;PE;01/03/2021
GARANHUNS;412;PE;01/03/2021
GLORIA DO GOITA;25;PE;01/03/2021
GOIANA;110;PE;01/03/2021
GRANITO;1;PE;01/03/2021
GRAVATA;79;PE;01/03/2021
IATI;3;PE;01/03/2021
IBIMIRIM;23;PE;01/03/2021
IBIRAJUBA;1;PE;01/03/2021
IGARASSU;256;PE;01/03/2021
IGUARACI;8;PE;01/03/2021
ILHA DE ITAMARACA;47;PE;01/03/2021
INAJA;4;PE;01/03/2021
INGAZEIRA;6;PE;01/03/2021
IPOJUCA;80;PE;01/03/2021
IPUBI;6;PE;01/03/2021
ITACURUBA;5;PE;01/03/2021
ITAIBA;5;PE;01/03/2021
ITAMBE;14;PE;01/03/2021
ITAPETIM;10;PE;01/03/2021
ITAPISSUMA;31;PE;01/03/2021
ITAQUITINGA;5;PE;01/03/2021
JABOATAO DOS GUARARAPES;2182;PE;01/03/2021
JAQUEIRA;3;PE;01/03/2021
JATAUBA;1;PE;01/03/2021
JATOBA;13;PE;01/03/2021
JOAO ALFREDO;27;PE;01/03/2021
JOAQUIM NABUCO;4;PE;01/03/2021
JUCATI;9;PE;01/03/2021
JUPI;7;PE;01/03/2021
JUREMA;2;PE;01/03/2021
LAGOA DO CARRO;18;PE;01/03/2021
LAGOA DO ITAENGA;15;PE;01/03/2021
LAGOA DO OURO;9;PE;01/03/2021
LAGOA DOS GATOS;4;PE;01/03/2021
LAGOA GRANDE;16;PE;01/03/2021
LAJEDO;17;PE;01/03/2021
LIMOEIRO;172;PE;01/03/2021
MACAPARANA;18;PE;01/03/2021
MANARI;1;PE;01/03/2021
MARAIAL;1;PE;01/03/2021
MIRANDIBA;57;PE;01/03/2021
MOREILANDIA;3;PE;01/03/2021
MORENO;102;PE;01/03/2021
NAZARE DA MATA;81;PE;01/03/2021
OLINDA;1522;PE;01/03/2021
OROBO;12;PE;01/03/2021
OROCO;4;PE;01/03/2021
OURICURI;51;PE;01/03/2021
PALMARES;70;PE;01/03/2021
PALMEIRINA;2;PE;01/03/2021
PANELAS;3;PE;01/03/2021
PARANATAMA;2;PE;01/03/2021
PARNAMIRIM;18;PE;01/03/2021
PASSIRA;23;PE;01/03/2021
PAUDALHO;80;PE;01/03/2021
PAULISTA;1543;PE;01/03/2021
PEDRA;16;PE;01/03/2021
PESQUEIRA;70;PE;01/03/2021
PETROLANDIA;57;PE;01/03/2021
PETROLINA;968;PE;01/03/2021
POCAO;1;PE;01/03/2021
POMBOS;20;PE;01/03/2021
PRIMAVERA;15;PE;01/03/2021
QUIPAPA;14;PE;01/03/2021
QUIXABA;2;PE;01/03/2021
RECIFE;6822;PE;01/03/2021
RIACHO DAS ALMAS;10;PE;01/03/2021
RIBEIRAO;41;PE;01/03/2021
RIO FORMOSO;19;PE;01/03/2021
SAIRE;13;PE;01/03/2021
SALGADINHO;1;PE;01/03/2021
SALGUEIRO;208;PE;01/03/2021
SALOA;4;PE;01/03/2021
SANHARO;19;PE;01/03/2021
SANTA CRUZ;3;PE;01/03/2021
SANTA CRUZ DA BAIXA VERDE;8;PE;01/03/2021
SANTA CRUZ DO CAPIBARIBE;25;PE;01/03/2021
SANTA FILOMENA;3;PE;01/03/2021
SANTA MARIA DA BOA VISTA;12;PE;01/03/2021
SANTA MARIA DO CAMBUCA;5;PE;01/03/2021
SANTA TEREZINHA;15;PE;01/03/2021
SAO BENEDITO DO SUL;3;PE;01/03/2021
SAO BENTO DO UNA;15;PE;01/03/2021
SAO CAITANO;19;PE;01/03/2021
SAO JOAO;17;PE;01/03/2021
SAO JOAQUIM DO MONTE;5;PE;01/03/2021
SAO JOSE DA COROA GRANDE;17;PE;01/03/2021
SAO JOSE DO BELMONTE;67;PE;01/03/2021
SAO JOSE DO EGITO;19;PE;01/03/2021
SAO LOURENCO DA MATA;279;PE;01/03/2021
SAO VICENTE FERRER;4;PE;01/03/2021
SERRA TALHADA;154;PE;01/03/2021
SERRITA;8;PE;01/03/2021
SERTANIA;41;PE;01/03/2021
SIRINHAEM;47;PE;01/03/2021
SOLIDAO;3;PE;01/03/2021
SURUBIM;51;PE;01/03/2021
TABIRA;38;PE;01/03/2021
TACAIMBO;2;PE;01/03/2021
TACARATU;6;PE;01/03/2021
TAMANDARE;21;PE;01/03/2021
TAQUARITINGA DO NORTE;7;PE;01/03/2021
TEREZINHA;14;PE;01/03/2021
TERRA NOVA;3;PE;01/03/2021
TIMBAUBA;46;PE;01/03/2021
TORITAMA;5;PE;01/03/2021
TRACUNHAEM;19;PE;01/03/2021
TRINDADE;17;PE;01/03/2021
TRIUNFO;32;PE;01/03/2021
TUPANATINGA;6;PE;01/03/2021
TUPARETAMA;5;PE;01/03/2021
VENTUROSA;11;PE;01/03/2021
VERDEJANTE;10;PE;01/03/2021
VERTENTE DO LERIO;1;PE;01/03/2021
VERTENTES;5;PE;01/03/2021
VICENCIA;13;PE;01/03/2021
VITORIA DE SANTO ANTAO;200;PE;01/03/2021
XEXEU;4;PE;01/03/2021
ABARE;1;BA;02/03/2021
ACAJUTIBA;20;BA;02/03/2021
ADUSTINA;2;BA;02/03/2021
AGUA FRIA;4;BA;02/03/2021
ALAGOINHAS;355;BA;02/03/2021
ALCOBACA;9;BA;02/03/2021
AMARGOSA;27;BA;02/03/2021
AMELIA RODRIGUES;17;BA;02/03/2021
AMERICA DOURADA;31;BA;02/03/2021
ANDARAI;5;BA;02/03/2021
ANDORINHA;23;BA;02/03/2021
ANGICAL;5;BA;02/03/2021
ANGUERA;11;BA;02/03/2021
ANTAS;2;BA;02/03/2021
ANTONIO GONCALVES;8;BA;02/03/2021
APORA;11;BA;02/03/2021
ARACAS;5;BA;02/03/2021
ARACATU;4;BA;02/03/2021
ARACI;24;BA;02/03/2021
ARAMARI;17;BA;02/03/2021
ARATACA;1;BA;02/03/2021
ARATUIPE;9;BA;02/03/2021
AURELINO LEAL;3;BA;02/03/2021
BAIANOPOLIS;21;BA;02/03/2021
BAIXA GRANDE;22;BA;02/03/2021
BANZAE;8;BA;02/03/2021
BARRA;44;BA;02/03/2021
BARRA DA ESTIVA;19;BA;02/03/2021
BARRA DO CHOCA;5;BA;02/03/2021
BARRA DO MENDES;8;BA;02/03/2021
BARRA DO ROCHA;1;BA;02/03/2021
BARREIRAS;367;BA;02/03/2021
BARRO ALTO;1;BA;02/03/2021
BARRO PRETO;1;BA;02/03/2021
BARROCAS;29;BA;02/03/2021
BELMONTE;12;BA;02/03/2021
BELO CAMPO;1;BA;02/03/2021
BIRITINGA;4;BA;02/03/2021
BOA NOVA;1;BA;02/03/2021
BOA VISTA DO TUPIM;2;BA;02/03/2021
BOM JESUS DA LAPA;82;BA;02/03/2021
BOM JESUS DA SERRA;1;BA;02/03/2021
BONINAL;1;BA;02/03/2021
BONITO;10;BA;02/03/2021
BOQUIRA;9;BA;02/03/2021
BOTUPORA;2;BA;02/03/2021
BREJOES;11;BA;02/03/2021
BROTAS DE MACAUBAS;6;BA;02/03/2021
BRUMADO;65;BA;02/03/2021
BUERAREMA;25;BA;02/03/2021
BURITIRAMA;2;BA;02/03/2021
CABACEIRAS DO PARAGUACU;2;BA;02/03/2021
CACHOEIRA;23;BA;02/03/2021
CACULE;18;BA;02/03/2021
CAEM;11;BA;02/03/2021
CAETITE;24;BA;02/03/2021
CAFARNAUM;9;BA;02/03/2021
CAIRU;4;BA;02/03/2021
CALDEIRAO GRANDE;6;BA;02/03/2021
CAMACAN;13;BA;02/03/2021
CAMACARI;1018;BA;02/03/2021
CAMAMU;5;BA;02/03/2021
CAMPO ALEGRE DE LOURDES;15;BA;02/03/2021
CAMPO FORMOSO;66;BA;02/03/2021
CANAPOLIS;2;BA;02/03/2021
CANARANA;6;BA;02/03/2021
CANAVIEIRAS;17;BA;02/03/2021
CANDEAL;13;BA;02/03/2021
CANDEIAS;183;BA;02/03/2021
CANDIBA;2;BA;02/03/2021
CANDIDO SALES;16;BA;02/03/2021
CANSANCAO;5;BA;02/03/2021
CANUDOS;11;BA;02/03/2021
CAPELA DO ALTO ALEGRE;6;BA;02/03/2021
CAPIM GROSSO;15;BA;02/03/2021
CARAVELAS;12;BA;02/03/2021
CARDEAL DA SILVA;6;BA;02/03/2021
CARINHANHA;3;BA;02/03/2021
CASA NOVA;34;BA;02/03/2021
CASTRO ALVES;9;BA;02/03/2021
CATOLANDIA;1;BA;02/03/2021
CATU;133;BA;02/03/2021
CATURAMA;1;BA;02/03/2021
CENTRAL;11;BA;02/03/2021
CHORROCHO;1;BA;02/03/2021
CICERO DANTAS;18;BA;02/03/2021
CIPO;14;BA;02/03/2021
COARACI;18;BA;02/03/2021
COCOS;4;BA;02/03/2021
CONCEICAO DA FEIRA;18;BA;02/03/2021
CONCEICAO DO ALMEIDA;7;BA;02/03/2021
CONCEICAO DO COITE;26;BA;02/03/2021
CONCEICAO DO JACUIPE;42;BA;02/03/2021
CONDE;15;BA;02/03/2021
CONDEUBA;5;BA;02/03/2021
CONTENDAS DO SINCORA;2;BA;02/03/2021
CORACAO DE MARIA;12;BA;02/03/2021
CORDEIROS;9;BA;02/03/2021
CORIBE;4;BA;02/03/2021
CORONEL JOAO SA;18;BA;02/03/2021
CORRENTINA;78;BA;02/03/2021
COTEGIPE;4;BA;02/03/2021
CRAVOLANDIA;3;BA;02/03/2021
CRISOPOLIS;15;BA;02/03/2021
CRISTOPOLIS;15;BA;02/03/2021
CRUZ DAS ALMAS;89;BA;02/03/2021
CURACA;25;BA;02/03/2021
DARIO MEIRA;2;BA;02/03/2021
DIAS D'AVILA;256;BA;02/03/2021
DOM BASILIO;5;BA;02/03/2021
DOM MACEDO COSTA;1;BA;02/03/2021
ELISIO MEDRADO;1;BA;02/03/2021
ENCRUZILHADA;15;BA;02/03/2021
ENTRE RIOS;50;BA;02/03/2021
ERICO CARDOSO;1;BA;02/03/2021
ESPLANADA;26;BA;02/03/2021
EUCLIDES DA CUNHA;102;BA;02/03/2021
EUNAPOLIS;167;BA;02/03/2021
FEIRA DA MATA;5;BA;02/03/2021
FEIRA DE SANTANA;1277;BA;02/03/2021
FILADELFIA;18;BA;02/03/2021
FIRMINO ALVES;2;BA;02/03/2021
FLORESTA AZUL;5;BA;02/03/2021
FORMOSA DO RIO PRETO;18;BA;02/03/2021
GANDU;18;BA;02/03/2021
GENTIO DO OURO;5;BA;02/03/2021
GLORIA;6;BA;02/03/2021
GOVERNADOR MANGABEIRA;18;BA;02/03/2021
GUANAMBI;91;BA;02/03/2021
GUARATINGA;8;BA;02/03/2021
HELIOPOLIS;14;BA;02/03/2021
IACU;24;BA;02/03/2021
IBIASSUCE;2;BA;02/03/2021
IBICARAI;17;BA;02/03/2021
IBICOARA;5;BA;02/03/2021
IBICUI;3;BA;02/03/2021
IBIPEBA;1;BA;02/03/2021
IBIPITANGA;6;BA;02/03/2021
IBIQUERA;5;BA;02/03/2021
IBIRAPITANGA;2;BA;02/03/2021
IBIRAPUA;6;BA;02/03/2021
IBIRATAIA;7;BA;02/03/2021
IBITIARA;10;BA;02/03/2021
IBITITA;19;BA;02/03/2021
IBOTIRAMA;37;BA;02/03/2021
ICHU;5;BA;02/03/2021
IGUAI;5;BA;02/03/2021
ILHEUS;467;BA;02/03/2021
INHAMBUPE;16;BA;02/03/2021
IPIAU;31;BA;02/03/2021
IPIRA;34;BA;02/03/2021
IPUPIARA;1;BA;02/03/2021
IRAMAIA;3;BA;02/03/2021
IRAQUARA;5;BA;02/03/2021
IRARA;31;BA;02/03/2021
IRECE;127;BA;02/03/2021
ITABELA;8;BA;02/03/2021
ITABERABA;66;BA;02/03/2021
ITABUNA;416;BA;02/03/2021
ITACARE;15;BA;02/03/2021
ITAETE;8;BA;02/03/2021
ITAGI;6;BA;02/03/2021
ITAGIBA;7;BA;02/03/2021
ITAGIMIRIM;4;BA;02/03/2021
ITAGUACU DA BAHIA;4;BA;02/03/2021
ITAJUIPE;21;BA;02/03/2021
ITAMARAJU;39;BA;02/03/2021
ITAMARI;2;BA;02/03/2021
ITAMBE;19;BA;02/03/2021
ITANAGRA;3;BA;02/03/2021
ITANHEM;7;BA;02/03/2021
ITAPARICA;24;BA;02/03/2021
ITAPE;4;BA;02/03/2021
ITAPEBI;12;BA;02/03/2021
ITAPETINGA;76;BA;02/03/2021
ITAPICURU;6;BA;02/03/2021
ITAPITANGA;3;BA;02/03/2021
ITARANTIM;2;BA;02/03/2021
ITATIM;3;BA;02/03/2021
ITIRUCU;5;BA;02/03/2021
ITIUBA;8;BA;02/03/2021
ITORORO;11;BA;02/03/2021
ITUACU;4;BA;02/03/2021
ITUBERA;5;BA;02/03/2021
IUIU;2;BA;02/03/2021
JABORANDI;7;BA;02/03/2021
JACARACI;4;BA;02/03/2021
JACOBINA;146;BA;02/03/2021
JAGUAQUARA;25;BA;02/03/2021
JAGUARARI;202;BA;02/03/2021
JAGUARIPE;2;BA;02/03/2021
JANDAIRA;3;BA;02/03/2021
JEQUIE;278;BA;02/03/2021
JEREMOABO;38;BA;02/03/2021
JIQUIRICA;8;BA;02/03/2021
JITAUNA;15;BA;02/03/2021
JOAO DOURADO;14;BA;02/03/2021
JUAZEIRO;426;BA;02/03/2021
JUCURUCU;1;BA;02/03/2021
JUSSARA;15;BA;02/03/2021
JUSSARI;5;BA;02/03/2021
JUSSIAPE;1;BA;02/03/2021
LAFAIETE COUTINHO;1;BA;02/03/2021
LAGEDO DO TABOCAL;1;BA;02/03/2021
LAGOA REAL;6;BA;02/03/2021
LAJE;8;BA;02/03/2021
LAJEDAO;4;BA;02/03/2021
LAJEDINHO;1;BA;02/03/2021
LAMARAO;3;BA;02/03/2021
LAPAO;21;BA;02/03/2021
LAURO DE FREITAS;564;BA;02/03/2021
LENCOIS;6;BA;02/03/2021
LICINIO DE ALMEIDA;3;BA;02/03/2021
LIVRAMENTO DE NOSSA SENHORA;17;BA;02/03/2021
LUIS EDUARDO MAGALHAES;143;BA;02/03/2021
MACARANI;10;BA;02/03/2021
MACAUBAS;15;BA;02/03/2021
MACURURE;2;BA;02/03/2021
MADRE DE DEUS;41;BA;02/03/2021
MAETINGA;1;BA;02/03/2021
MAIQUINIQUE;7;BA;02/03/2021
MAIRI;2;BA;02/03/2021
MALHADA;1;BA;02/03/2021
MALHADA DE PEDRAS;2;BA;02/03/2021
MANOEL VITORINO;9;BA;02/03/2021
MARACAS;23;BA;02/03/2021
MARAGOGIPE;61;BA;02/03/2021
MARAU;7;BA;02/03/2021
MARCIONILIO SOUZA;1;BA;02/03/2021
MASCOTE;7;BA;02/03/2021
MATA DE SAO JOAO;94;BA;02/03/2021
MATINA;1;BA;02/03/2021
MEDEIROS NETO;18;BA;02/03/2021
MIGUEL CALMON;13;BA;02/03/2021
MILAGRES;4;BA;02/03/2021
MIRANGABA;2;BA;02/03/2021
MIRANTE;2;BA;02/03/2021
MONTE SANTO;11;BA;02/03/2021
MORPARA;5;BA;02/03/2021
MORRO DO CHAPEU;40;BA;02/03/2021
MORTUGABA;3;BA;02/03/2021
MUCUGE;3;BA;02/03/2021
MUCURI;40;BA;02/03/2021
MUNDO NOVO;3;BA;02/03/2021
MUNIZ FERREIRA;6;BA;02/03/2021
MUQUEM DO SAO FRANCISCO;1;BA;02/03/2021
MURITIBA;26;BA;02/03/2021
MUTUIPE;6;BA;02/03/2021
NAZARE;54;BA;02/03/2021
NILO PECANHA;2;BA;02/03/2021
NORDESTINA;4;BA;02/03/2021
NOVA CANAA;4;BA;02/03/2021
NOVA FATIMA;3;BA;02/03/2021
NOVA IBIA;3;BA;02/03/2021
NOVA ITARANA;3;BA;02/03/2021
NOVA REDENCAO;3;BA;02/03/2021
NOVA SOURE;6;BA;02/03/2021
NOVA VICOSA;24;BA;02/03/2021
NOVO HORIZONTE;1;BA;02/03/2021
OLINDINA;6;BA;02/03/2021
OLIVEIRA DOS BREJINHOS;6;BA;02/03/2021
OURICANGAS;2;BA;02/03/2021
OUROLANDIA;8;BA;02/03/2021
PALMAS DE MONTE ALTO;8;BA;02/03/2021
PALMEIRAS;6;BA;02/03/2021
PARAMIRIM;7;BA;02/03/2021
PARATINGA;11;BA;02/03/2021
PARIPIRANGA;17;BA;02/03/2021
PAU BRASIL;7;BA;02/03/2021
PAULO AFONSO;249;BA;02/03/2021
PE DE SERRA;1;BA;02/03/2021
PEDRO ALEXANDRE;12;BA;02/03/2021
PIATA;7;BA;02/03/2021
PILAO ARCADO;15;BA;02/03/2021
PINDAI;5;BA;02/03/2021
PINDOBACU;4;BA;02/03/2021
PINTADAS;13;BA;02/03/2021
PIRAI DO NORTE;1;BA;02/03/2021
PIRIPA;2;BA;02/03/2021
PIRITIBA;6;BA;02/03/2021
PLANALTINO;1;BA;02/03/2021
PLANALTO;8;BA;02/03/2021
POCOES;55;BA;02/03/2021
POJUCA;133;BA;02/03/2021
PONTO NOVO;2;BA;02/03/2021
PORTO SEGURO;179;BA;02/03/2021
POTIRAGUA;2;BA;02/03/2021
PRADO;15;BA;02/03/2021
PRESIDENTE DUTRA;9;BA;02/03/2021
PRESIDENTE JANIO QUADROS;2;BA;02/03/2021
PRESIDENTE TANCREDO NEVES;12;BA;02/03/2021
QUEIMADAS;16;BA;02/03/2021
QUIJINGUE;14;BA;02/03/2021
QUIXABEIRA;1;BA;02/03/2021
RAFAEL JAMBEIRO;3;BA;02/03/2021
REMANSO;34;BA;02/03/2021
RETIROLANDIA;7;BA;02/03/2021
RIACHAO DAS NEVES;5;BA;02/03/2021
RIACHAO DO JACUIPE;28;BA;02/03/2021
RIACHO DE SANTANA;12;BA;02/03/2021
RIBEIRA DO AMPARO;1;BA;02/03/2021
RIBEIRA DO POMBAL;79;BA;02/03/2021
RIBEIRAO DO LARGO;6;BA;02/03/2021
RIO DE CONTAS;4;BA;02/03/2021
RIO DO ANTONIO;1;BA;02/03/2021
RIO DO PIRES;2;BA;02/03/2021
RIO REAL;27;BA;02/03/2021
RUY BARBOSA;23;BA;02/03/2021
SALINAS DA MARGARIDA;16;BA;02/03/2021
SALVADOR;7197;BA;02/03/2021
SANTA BARBARA;10;BA;02/03/2021
SANTA BRIGIDA;8;BA;02/03/2021
SANTA CRUZ CABRALIA;26;BA;02/03/2021
SANTA CRUZ DA VITORIA;2;BA;02/03/2021
SANTA INES;5;BA;02/03/2021
SANTA LUZIA;4;BA;02/03/2021
SANTA MARIA DA VITORIA;60;BA;02/03/2021
SANTA RITA DE CASSIA;16;BA;02/03/2021
SANTA TERESINHA;6;BA;02/03/2021
SANTALUZ;26;BA;02/03/2021
SANTANA;14;BA;02/03/2021
SANTANOPOLIS;4;BA;02/03/2021
SANTO AMARO;62;BA;02/03/2021
SANTO ANTONIO DE JESUS;128;BA;02/03/2021
SANTO ESTEVAO;29;BA;02/03/2021
SAO DESIDERIO;21;BA;02/03/2021
SAO DOMINGOS;3;BA;02/03/2021
SAO FELIPE;7;BA;02/03/2021
SAO FELIX;11;BA;02/03/2021
SAO FELIX DO CORIBE;17;BA;02/03/2021
SAO FRANCISCO DO CONDE;128;BA;02/03/2021
SAO GABRIEL;31;BA;02/03/2021
SAO GONCALO DOS CAMPOS;44;BA;02/03/2021
SAO JOSE DA VITORIA;13;BA;02/03/2021
SAO JOSE DO JACUIPE;4;BA;02/03/2021
SAO MIGUEL DAS MATAS;2;BA;02/03/2021
SAO SEBASTIAO DO PASSE;97;BA;02/03/2021
SAPEACU;6;BA;02/03/2021
SATIRO DIAS;7;BA;02/03/2021
SAUBARA;17;BA;02/03/2021
SAUDE;7;BA;02/03/2021
SEABRA;25;BA;02/03/2021
SEBASTIAO LARANJEIRAS;2;BA;02/03/2021
SENHOR DO BONFIM;151;BA;02/03/2021
SENTO SE;31;BA;02/03/2021
SERRA DO RAMALHO;7;BA;02/03/2021
SERRA DOURADA;14;BA;02/03/2021
SERRA PRETA;12;BA;02/03/2021
SERRINHA;135;BA;02/03/2021
SERROLANDIA;2;BA;02/03/2021
SIMOES FILHO;273;BA;02/03/2021
SITIO DO MATO;5;BA;02/03/2021
SITIO DO QUINTO;4;BA;02/03/2021
SOBRADINHO;29;BA;02/03/2021
SOUTO SOARES;2;BA;02/03/2021
TABOCAS DO BREJO VELHO;11;BA;02/03/2021
TANHACU;8;BA;02/03/2021
TANQUE NOVO;13;BA;02/03/2021
TANQUINHO;5;BA;02/03/2021
TAPEROA;3;BA;02/03/2021
TAPIRAMUTA;4;BA;02/03/2021
TEIXEIRA DE FREITAS;204;BA;02/03/2021
TEODORO SAMPAIO;3;BA;02/03/2021
TEOFILANDIA;34;BA;02/03/2021
TEOLANDIA;3;BA;02/03/2021
TERRA NOVA;13;BA;02/03/2021
TREMEDAL;2;BA;02/03/2021
TUCANO;18;BA;02/03/2021
UAUA;25;BA;02/03/2021
UBAIRA;7;BA;02/03/2021
UBAITABA;13;BA;02/03/2021
UBATA;12;BA;02/03/2021
UIBAI;12;BA;02/03/2021
UMBURANAS;16;BA;02/03/2021
UNA;14;BA;02/03/2021
URANDI;4;BA;02/03/2021
URUCUCA;17;BA;02/03/2021
UTINGA;4;BA;02/03/2021
VALENCA;86;BA;02/03/2021
VALENTE;25;BA;02/03/2021
VARZEA DA ROCA;1;BA;02/03/2021
VARZEA DO POCO;1;BA;02/03/2021
VARZEA NOVA;2;BA;02/03/2021
VARZEDO;3;BA;02/03/2021
VERA CRUZ;53;BA;02/03/2021
VEREDA;1;BA;02/03/2021
VITORIA DA CONQUISTA;485;BA;02/03/2021
WAGNER;2;BA;02/03/2021
