Município;Total;UF;Data
SIRIRI;3;SE;05/05/2020
TOBIAS BARRETO;30;SE;05/05/2020
UMBAUBA;8;SE;05/05/2020
ABARE;1;BA;06/05/2020
ACAJUTIBA;3;BA;06/05/2020
AIQUARA;1;BA;06/05/2020
ALAGOINHAS;81;BA;06/05/2020
ALCOBACA;3;BA;06/05/2020
ALMADINA;1;BA;06/05/2020
AMARGOSA;7;BA;06/05/2020
AMELIA RODRIGUES;6;BA;06/05/2020
AMERICA DOURADA;1;BA;06/05/2020
ANDARAI;1;BA;06/05/2020
ANDORINHA;5;BA;06/05/2020
ANGICAL;1;BA;06/05/2020
ANGUERA;3;BA;06/05/2020
ANTAS;9;BA;06/05/2020
ANTONIO GONCALVES;1;BA;06/05/2020
APORA;2;BA;06/05/2020
ARACAS;2;BA;06/05/2020
ARACATU;3;BA;06/05/2020
ARACI;12;BA;06/05/2020
ARAMARI;9;BA;06/05/2020
ARATACA;3;BA;06/05/2020
ARATUIPE;2;BA;06/05/2020
BAIANOPOLIS;2;BA;06/05/2020
BARRA;10;BA;06/05/2020
BARRA DA ESTIVA;5;BA;06/05/2020
BARRA DO CHOCA;5;BA;06/05/2020
BARRA DO MENDES;2;BA;06/05/2020
BARREIRAS;91;BA;06/05/2020
BARROCAS;4;BA;06/05/2020
BELMONTE;5;BA;06/05/2020
BELO CAMPO;2;BA;06/05/2020
BIRITINGA;3;BA;06/05/2020
BOA NOVA;9;BA;06/05/2020
BOA VISTA DO TUPIM;1;BA;06/05/2020
BOM JESUS DA LAPA;13;BA;06/05/2020
BONITO;6;BA;06/05/2020
BOQUIRA;1;BA;06/05/2020
BOTUPORA;6;BA;06/05/2020
BREJOES;2;BA;06/05/2020
BREJOLANDIA;2;BA;06/05/2020
BROTAS DE MACAUBAS;3;BA;06/05/2020
BRUMADO;40;BA;06/05/2020
BUERAREMA;2;BA;06/05/2020
BURITIRAMA;2;BA;06/05/2020
CABACEIRAS DO PARAGUACU;3;BA;06/05/2020
CACHOEIRA;6;BA;06/05/2020
CACULE;5;BA;06/05/2020
CAEM;6;BA;06/05/2020
CAETANOS;2;BA;06/05/2020
CAETITE;17;BA;06/05/2020
CAFARNAUM;4;BA;06/05/2020
CAIRU;1;BA;06/05/2020
CAMACAN;4;BA;06/05/2020
CAMACARI;149;BA;06/05/2020
CAMAMU;15;BA;06/05/2020
CAMPO ALEGRE DE LOURDES;4;BA;06/05/2020
CAMPO FORMOSO;15;BA;06/05/2020
CANAPOLIS;2;BA;06/05/2020
CANARANA;2;BA;06/05/2020
CANAVIEIRAS;11;BA;06/05/2020
CANDEAL;6;BA;06/05/2020
CANDEIAS;28;BA;06/05/2020
CANDIBA;4;BA;06/05/2020
CANDIDO SALES;2;BA;06/05/2020
CAPELA DO ALTO ALEGRE;8;BA;06/05/2020
CAPIM GROSSO;11;BA;06/05/2020
CARAIBAS;1;BA;06/05/2020
CARAVELAS;5;BA;06/05/2020
CARDEAL DA SILVA;2;BA;06/05/2020
CARINHANHA;3;BA;06/05/2020
CASA NOVA;4;BA;06/05/2020
CASTRO ALVES;1;BA;06/05/2020
CATU;21;BA;06/05/2020
CENTRAL;2;BA;06/05/2020
CICERO DANTAS;6;BA;06/05/2020
CIPO;11;BA;06/05/2020
COARACI;4;BA;06/05/2020
COCOS;6;BA;06/05/2020
CONCEICAO DA FEIRA;2;BA;06/05/2020
CONCEICAO DO ALMEIDA;4;BA;06/05/2020
CONCEICAO DO COITE;12;BA;06/05/2020
CONCEICAO DO JACUIPE;15;BA;06/05/2020
CONDE;10;BA;06/05/2020
CONDEUBA;3;BA;06/05/2020
CORACAO DE MARIA;10;BA;06/05/2020
CORIBE;1;BA;06/05/2020
CORRENTINA;9;BA;06/05/2020
COTEGIPE;4;BA;06/05/2020
CRISOPOLIS;1;BA;06/05/2020
CRISTOPOLIS;1;BA;06/05/2020
CRUZ DAS ALMAS;24;BA;06/05/2020
CURACA;7;BA;06/05/2020
DIAS D'AVILA;29;BA;06/05/2020
DOM BASILIO;1;BA;06/05/2020
DOM MACEDO COSTA;1;BA;06/05/2020
ELISIO MEDRADO;1;BA;06/05/2020
ENTRE RIOS;11;BA;06/05/2020
ESPLANADA;10;BA;06/05/2020
EUCLIDES DA CUNHA;11;BA;06/05/2020
EUNAPOLIS;72;BA;06/05/2020
FATIMA;1;BA;06/05/2020
FEIRA DE SANTANA;302;BA;06/05/2020
FILADELFIA;3;BA;06/05/2020
FLORESTA AZUL;1;BA;06/05/2020
FORMOSA DO RIO PRETO;11;BA;06/05/2020
GANDU;8;BA;06/05/2020
GAVIAO;2;BA;06/05/2020
GENTIO DO OURO;2;BA;06/05/2020
GLORIA;2;BA;06/05/2020
GONGOGI;1;BA;06/05/2020
GOVERNADOR MANGABEIRA;5;BA;06/05/2020
GUAJERU;1;BA;06/05/2020
GUANAMBI;52;BA;06/05/2020
GUARATINGA;1;BA;06/05/2020
HELIOPOLIS;2;BA;06/05/2020
IACU;6;BA;06/05/2020
IBICARAI;11;BA;06/05/2020
IBICOARA;6;BA;06/05/2020
IBICUI;2;BA;06/05/2020
IBIPITANGA;1;BA;06/05/2020
IBIRAPITANGA;1;BA;06/05/2020
IBIRAPUA;2;BA;06/05/2020
IBIRATAIA;2;BA;06/05/2020
IBITITA;2;BA;06/05/2020
IBOTIRAMA;7;BA;06/05/2020
ICHU;1;BA;06/05/2020
IGAPORA;2;BA;06/05/2020
IGRAPIUNA;3;BA;06/05/2020
IGUAI;5;BA;06/05/2020
ILHEUS;66;BA;06/05/2020
INHAMBUPE;5;BA;06/05/2020
IPECAETA;1;BA;06/05/2020
IPIAU;9;BA;06/05/2020
IPIRA;11;BA;06/05/2020
IPUPIARA;1;BA;06/05/2020
IRAJUBA;2;BA;06/05/2020
IRAQUARA;4;BA;06/05/2020
IRARA;5;BA;06/05/2020
IRECE;31;BA;06/05/2020
ITABELA;10;BA;06/05/2020
ITABERABA;17;BA;06/05/2020
ITABUNA;89;BA;06/05/2020
ITACARE;2;BA;06/05/2020
ITAETE;1;BA;06/05/2020
ITAGI;1;BA;06/05/2020
ITAGIBA;4;BA;06/05/2020
ITAGIMIRIM;8;BA;06/05/2020
ITAGUACU DA BAHIA;5;BA;06/05/2020
ITAJUIPE;7;BA;06/05/2020
ITAMARAJU;23;BA;06/05/2020
ITAMARI;1;BA;06/05/2020
ITAMBE;3;BA;06/05/2020
ITANAGRA;1;BA;06/05/2020
ITANHEM;1;BA;06/05/2020
ITAPARICA;5;BA;06/05/2020
ITAPE;7;BA;06/05/2020
ITAPEBI;6;BA;06/05/2020
ITAPETINGA;21;BA;06/05/2020
ITAPICURU;1;BA;06/05/2020
ITARANTIM;2;BA;06/05/2020
ITATIM;1;BA;06/05/2020
ITIRUCU;7;BA;06/05/2020
ITIUBA;5;BA;06/05/2020
ITUACU;4;BA;06/05/2020
ITUBERA;13;BA;06/05/2020
IUIU;1;BA;06/05/2020
JABORANDI;2;BA;06/05/2020
JACARACI;2;BA;06/05/2020
JACOBINA;34;BA;06/05/2020
JAGUAQUARA;9;BA;06/05/2020
JAGUARARI;10;BA;06/05/2020
JAGUARIPE;5;BA;06/05/2020
JANDAIRA;1;BA;06/05/2020
JEQUIE;79;BA;06/05/2020
JEREMOABO;12;BA;06/05/2020
JIQUIRICA;1;BA;06/05/2020
JITAUNA;1;BA;06/05/2020
JOAO DOURADO;9;BA;06/05/2020
JUAZEIRO;59;BA;06/05/2020
JUCURUCU;2;BA;06/05/2020
JUSSARA;1;BA;06/05/2020
JUSSARI;1;BA;06/05/2020
JUSSIAPE;1;BA;06/05/2020
LAFAIETE COUTINHO;1;BA;06/05/2020
LAGOA REAL;1;BA;06/05/2020
LAJE;3;BA;06/05/2020
LAJEDAO;3;BA;06/05/2020
LAJEDINHO;1;BA;06/05/2020
LAMARAO;1;BA;06/05/2020
LAPAO;9;BA;06/05/2020
LAURO DE FREITAS;125;BA;06/05/2020
LENCOIS;1;BA;06/05/2020
LICINIO DE ALMEIDA;2;BA;06/05/2020
LIVRAMENTO DE NOSSA SENHORA;8;BA;06/05/2020
LUIS EDUARDO MAGALHAES;47;BA;06/05/2020
MACARANI;9;BA;06/05/2020
MACAUBAS;7;BA;06/05/2020
MADRE DE DEUS;12;BA;06/05/2020
MAIRI;4;BA;06/05/2020
MANOEL VITORINO;2;BA;06/05/2020
MANSIDAO;2;BA;06/05/2020
MARACAS;4;BA;06/05/2020
MARAGOGIPE;10;BA;06/05/2020
MARAU;6;BA;06/05/2020
MARCIONILIO SOUZA;2;BA;06/05/2020
MASCOTE;1;BA;06/05/2020
MATA DE SAO JOAO;17;BA;06/05/2020
MATINA;2;BA;06/05/2020
MEDEIROS NETO;9;BA;06/05/2020
MIGUEL CALMON;3;BA;06/05/2020
MIRANGABA;1;BA;06/05/2020
MIRANTE;2;BA;06/05/2020
MONTE SANTO;7;BA;06/05/2020
MORRO DO CHAPEU;9;BA;06/05/2020
MORTUGABA;1;BA;06/05/2020
MUCUGE;1;BA;06/05/2020
MUCURI;12;BA;06/05/2020
MUNDO NOVO;3;BA;06/05/2020
MUNIZ FERREIRA;1;BA;06/05/2020
MUQUEM DO SAO FRANCISCO;2;BA;06/05/2020
MURITIBA;3;BA;06/05/2020
MUTUIPE;1;BA;06/05/2020
NAZARE;15;BA;06/05/2020
NILO PECANHA;4;BA;06/05/2020
NORDESTINA;1;BA;06/05/2020
NOVA CANAA;4;BA;06/05/2020
NOVA FATIMA;3;BA;06/05/2020
NOVA REDENCAO;1;BA;06/05/2020
NOVA SOURE;16;BA;06/05/2020
NOVA VICOSA;8;BA;06/05/2020
NOVO HORIZONTE;2;BA;06/05/2020
OLINDINA;1;BA;06/05/2020
OLIVEIRA DOS BREJINHOS;3;BA;06/05/2020
OURICANGAS;1;BA;06/05/2020
OUROLANDIA;4;BA;06/05/2020
PALMAS DE MONTE ALTO;1;BA;06/05/2020
PALMEIRAS;3;BA;06/05/2020
PARAMIRIM;4;BA;06/05/2020
PARATINGA;6;BA;06/05/2020
PARIPIRANGA;4;BA;06/05/2020
PAU BRASIL;2;BA;06/05/2020
PAULO AFONSO;45;BA;06/05/2020
PE DE SERRA;6;BA;06/05/2020
PEDRO ALEXANDRE;3;BA;06/05/2020
PIATA;2;BA;06/05/2020
PILAO ARCADO;2;BA;06/05/2020
PINDAI;2;BA;06/05/2020
PINDOBACU;14;BA;06/05/2020
PINTADAS;1;BA;06/05/2020
PIRAI DO NORTE;3;BA;06/05/2020
PIRITIBA;7;BA;06/05/2020
PLANALTO;1;BA;06/05/2020
POCOES;11;BA;06/05/2020
POJUCA;16;BA;06/05/2020
PORTO SEGURO;57;BA;06/05/2020
PRADO;7;BA;06/05/2020
PRESIDENTE TANCREDO NEVES;1;BA;06/05/2020
QUEIMADAS;1;BA;06/05/2020
REMANSO;6;BA;06/05/2020
RETIROLANDIA;2;BA;06/05/2020
RIACHAO DAS NEVES;12;BA;06/05/2020
RIACHAO DO JACUIPE;12;BA;06/05/2020
RIACHO DE SANTANA;15;BA;06/05/2020
RIBEIRA DO AMPARO;5;BA;06/05/2020
RIBEIRA DO POMBAL;13;BA;06/05/2020
RIO DE CONTAS;1;BA;06/05/2020
RIO DO ANTONIO;2;BA;06/05/2020
RIO DO PIRES;2;BA;06/05/2020
RIO REAL;3;BA;06/05/2020
RODELAS;1;BA;06/05/2020
RUY BARBOSA;8;BA;06/05/2020
SALINAS DA MARGARIDA;2;BA;06/05/2020
SALVADOR;1655;BA;06/05/2020
SANTA BARBARA;1;BA;06/05/2020
SANTA BRIGIDA;1;BA;06/05/2020
SANTA CRUZ CABRALIA;9;BA;06/05/2020
SANTA INES;1;BA;06/05/2020
SANTA MARIA DA VITORIA;19;BA;06/05/2020
SANTA RITA DE CASSIA;8;BA;06/05/2020
SANTA TERESINHA;3;BA;06/05/2020
SANTALUZ;4;BA;06/05/2020
SANTANA;4;BA;06/05/2020
SANTO AMARO;8;BA;06/05/2020
SANTO ANTONIO DE JESUS;40;BA;06/05/2020
SANTO ESTEVAO;19;BA;06/05/2020
SAO DESIDERIO;9;BA;06/05/2020
SAO DOMINGOS;1;BA;06/05/2020
SAO FELIPE;1;BA;06/05/2020
SAO FELIX;2;BA;06/05/2020
SAO FELIX DO CORIBE;6;BA;06/05/2020
SAO FRANCISCO DO CONDE;18;BA;06/05/2020
SAO GABRIEL;4;BA;06/05/2020
SAO GONCALO DOS CAMPOS;8;BA;06/05/2020
SAO JOSE DO JACUIPE;1;BA;06/05/2020
SAO MIGUEL DAS MATAS;1;BA;06/05/2020
SAO SEBASTIAO DO PASSE;9;BA;06/05/2020
SAPEACU;3;BA;06/05/2020
SATIRO DIAS;4;BA;06/05/2020
SAUDE;1;BA;06/05/2020
SEABRA;19;BA;06/05/2020
SEBASTIAO LARANJEIRAS;1;BA;06/05/2020
SENHOR DO BONFIM;35;BA;06/05/2020
SENTO SE;7;BA;06/05/2020
SERRA DO RAMALHO;3;BA;06/05/2020
SERRA DOURADA;1;BA;06/05/2020
SERRA PRETA;3;BA;06/05/2020
SERRINHA;29;BA;06/05/2020
SERROLANDIA;2;BA;06/05/2020
SIMOES FILHO;42;BA;06/05/2020
SITIO DO MATO;2;BA;06/05/2020
SITIO DO QUINTO;2;BA;06/05/2020
SOBRADINHO;6;BA;06/05/2020
TABOCAS DO BREJO VELHO;1;BA;06/05/2020
TANHACU;2;BA;06/05/2020
TANQUE NOVO;1;BA;06/05/2020
TAPEROA;6;BA;06/05/2020
TAPIRAMUTA;1;BA;06/05/2020
TEIXEIRA DE FREITAS;84;BA;06/05/2020
TEODORO SAMPAIO;1;BA;06/05/2020
TEOFILANDIA;3;BA;06/05/2020
TEOLANDIA;2;BA;06/05/2020
TREMEDAL;1;BA;06/05/2020
TUCANO;6;BA;06/05/2020
UAUA;7;BA;06/05/2020
UBAIRA;2;BA;06/05/2020
UBAITABA;1;BA;06/05/2020
UBATA;4;BA;06/05/2020
UIBAI;2;BA;06/05/2020
UMBURANAS;1;BA;06/05/2020
UNA;2;BA;06/05/2020
URANDI;1;BA;06/05/2020
URUCUCA;5;BA;06/05/2020
UTINGA;2;BA;06/05/2020
VALENCA;38;BA;06/05/2020
VALENTE;5;BA;06/05/2020
VARZEA DA ROCA;2;BA;06/05/2020
VARZEDO;2;BA;06/05/2020
VERA CRUZ;8;BA;06/05/2020
VEREDA;3;BA;06/05/2020
VITORIA DA CONQUISTA;122;BA;06/05/2020
WAGNER;1;BA;06/05/2020
WANDERLEY;14;BA;06/05/2020
WENCESLAU GUIMARAES;2;BA;06/05/2020
XIQUE-XIQUE;11;BA;06/05/2020
AMPARO DE SAO FRANCISCO;1;SE;06/05/2020
AQUIDABA;4;SE;06/05/2020
ARACAJU;457;SE;06/05/2020
AREIA BRANCA;4;SE;06/05/2020
BARRA DOS COQUEIROS;11;SE;06/05/2020
BOQUIM;2;SE;06/05/2020
CAMPO DO BRITO;3;SE;06/05/2020
CANINDE DE SAO FRANCISCO;2;SE;06/05/2020
CAPELA;6;SE;06/05/2020
CARIRA;13;SE;06/05/2020
CARMOPOLIS;7;SE;06/05/2020
CEDRO DE SAO JOAO;1;SE;06/05/2020
CRISTINAPOLIS;1;SE;06/05/2020
CUMBE;1;SE;06/05/2020
ESTANCIA;15;SE;06/05/2020
FREI PAULO;3;SE;06/05/2020
GARARU;1;SE;06/05/2020
GRACCHO CARDOSO;1;SE;06/05/2020
INDIAROBA;4;SE;06/05/2020
ITABAIANA;37;SE;06/05/2020
ITABAIANINHA;9;SE;06/05/2020
ITABI;2;SE;06/05/2020
ITAPORANGA D'AJUDA;2;SE;06/05/2020
JAPARATUBA;7;SE;06/05/2020
JAPOATA;3;SE;06/05/2020
LAGARTO;28;SE;06/05/2020
LARANJEIRAS;7;SE;06/05/2020
MACAMBIRA;1;SE;06/05/2020
MALHADOR;1;SE;06/05/2020
MARUIM;4;SE;06/05/2020
MOITA BONITA;1;SE;06/05/2020
MONTE ALEGRE DE SERGIPE;2;SE;06/05/2020
NEOPOLIS;1;SE;06/05/2020
NOSSA SENHORA APARECIDA;1;SE;06/05/2020
NOSSA SENHORA DA GLORIA;10;SE;06/05/2020
NOSSA SENHORA DAS DORES;4;SE;06/05/2020
NOSSA SENHORA DO SOCORRO;43;SE;06/05/2020
PACATUBA;1;SE;06/05/2020
PEDRINHAS;8;SE;06/05/2020
PIRAMBU;1;SE;06/05/2020
POCO REDONDO;5;SE;06/05/2020
POCO VERDE;10;SE;06/05/2020
PORTO DA FOLHA;4;SE;06/05/2020
PROPRIA;6;SE;06/05/2020
RIACHAO DO DANTAS;1;SE;06/05/2020
RIACHUELO;2;SE;06/05/2020
RIBEIROPOLIS;2;SE;06/05/2020
ROSARIO DO CATETE;7;SE;06/05/2020
SALGADO;8;SE;06/05/2020
SANTANA DO SAO FRANCISCO;3;SE;06/05/2020
SANTO AMARO DAS BROTAS;2;SE;06/05/2020
SAO CRISTOVAO;22;SE;06/05/2020
SAO DOMINGOS;1;SE;06/05/2020
SIMAO DIAS;6;SE;06/05/2020
SIRIRI;1;SE;06/05/2020
TOBIAS BARRETO;19;SE;06/05/2020
TOMAR DO GERU;1;SE;06/05/2020
UMBAUBA;6;SE;06/05/2020
ABAIRA;3;BA;07/05/2020
ABARE;2;BA;07/05/2020
ACAJUTIBA;2;BA;07/05/2020
ALAGOINHAS;80;BA;07/05/2020
ALCOBACA;1;BA;07/05/2020
AMARGOSA;5;BA;07/05/2020
AMELIA RODRIGUES;2;BA;07/05/2020
AMERICA DOURADA;3;BA;07/05/2020
ANAGE;3;BA;07/05/2020
ANDORINHA;4;BA;07/05/2020
ANGICAL;1;BA;07/05/2020
ANGUERA;2;BA;07/05/2020
ANTAS;3;BA;07/05/2020
APORA;3;BA;07/05/2020
ARACAS;4;BA;07/05/2020
ARACI;9;BA;07/05/2020
ARAMARI;1;BA;07/05/2020
ARATACA;1;BA;07/05/2020
ARATUIPE;3;BA;07/05/2020
AURELINO LEAL;1;BA;07/05/2020
BAIANOPOLIS;5;BA;07/05/2020
BAIXA GRANDE;2;BA;07/05/2020
BANZAE;3;BA;07/05/2020
BARRA;4;BA;07/05/2020
BARRA DA ESTIVA;6;BA;07/05/2020
BARRA DO CHOCA;6;BA;07/05/2020
BARRA DO MENDES;2;BA;07/05/2020
BARRA DO ROCHA;2;BA;07/05/2020
BARREIRAS;87;BA;07/05/2020
BARRO ALTO;3;BA;07/05/2020
BARRO PRETO;3;BA;07/05/2020
BARROCAS;4;BA;07/05/2020
BELMONTE;8;BA;07/05/2020
BELO CAMPO;4;BA;07/05/2020
BIRITINGA;3;BA;07/05/2020
BOA NOVA;5;BA;07/05/2020
BOM JESUS DA LAPA;18;BA;07/05/2020
BOM JESUS DA SERRA;1;BA;07/05/2020
BONINAL;4;BA;07/05/2020
BONITO;1;BA;07/05/2020
BOTUPORA;2;BA;07/05/2020
BREJOES;3;BA;07/05/2020
BREJOLANDIA;1;BA;07/05/2020
BROTAS DE MACAUBAS;3;BA;07/05/2020
BRUMADO;23;BA;07/05/2020
BUERAREMA;3;BA;07/05/2020
BURITIRAMA;1;BA;07/05/2020
CABACEIRAS DO PARAGUACU;1;BA;07/05/2020
CACHOEIRA;8;BA;07/05/2020
CACULE;3;BA;07/05/2020
CAETANOS;3;BA;07/05/2020
CAETITE;10;BA;07/05/2020
CAFARNAUM;4;BA;07/05/2020
CALDEIRAO GRANDE;1;BA;07/05/2020
CAMACAN;6;BA;07/05/2020
CAMACARI;122;BA;07/05/2020
CAMAMU;21;BA;07/05/2020
CAMPO ALEGRE DE LOURDES;3;BA;07/05/2020
CAMPO FORMOSO;16;BA;07/05/2020
CANAPOLIS;1;BA;07/05/2020
CANARANA;2;BA;07/05/2020
CANAVIEIRAS;6;BA;07/05/2020
CANDEIAS;40;BA;07/05/2020
CANDIBA;3;BA;07/05/2020
CANDIDO SALES;5;BA;07/05/2020
CANSANCAO;9;BA;07/05/2020
CANUDOS;2;BA;07/05/2020
CAPELA DO ALTO ALEGRE;2;BA;07/05/2020
CAPIM GROSSO;4;BA;07/05/2020
CARAVELAS;2;BA;07/05/2020
CARDEAL DA SILVA;3;BA;07/05/2020
CARINHANHA;4;BA;07/05/2020
CASA NOVA;8;BA;07/05/2020
CASTRO ALVES;3;BA;07/05/2020
CATOLANDIA;1;BA;07/05/2020
CATU;47;BA;07/05/2020
CATURAMA;2;BA;07/05/2020
CENTRAL;2;BA;07/05/2020
CICERO DANTAS;3;BA;07/05/2020
CIPO;6;BA;07/05/2020
COARACI;7;BA;07/05/2020
COCOS;3;BA;07/05/2020
CONCEICAO DA FEIRA;1;BA;07/05/2020
CONCEICAO DO ALMEIDA;2;BA;07/05/2020
CONCEICAO DO COITE;9;BA;07/05/2020
CONCEICAO DO JACUIPE;6;BA;07/05/2020
CONDE;7;BA;07/05/2020
CONDEUBA;5;BA;07/05/2020
CORACAO DE MARIA;7;BA;07/05/2020
CORDEIROS;2;BA;07/05/2020
CORRENTINA;14;BA;07/05/2020
COTEGIPE;2;BA;07/05/2020
CRISOPOLIS;6;BA;07/05/2020
CRISTOPOLIS;2;BA;07/05/2020
CRUZ DAS ALMAS;24;BA;07/05/2020
CURACA;3;BA;07/05/2020
DIAS D'AVILA;32;BA;07/05/2020
DOM BASILIO;2;BA;07/05/2020
DOM MACEDO COSTA;1;BA;07/05/2020
ENCRUZILHADA;2;BA;07/05/2020
ENTRE RIOS;3;BA;07/05/2020
ESPLANADA;7;BA;07/05/2020
EUCLIDES DA CUNHA;20;BA;07/05/2020
EUNAPOLIS;56;BA;07/05/2020
FATIMA;2;BA;07/05/2020
FEIRA DA MATA;2;BA;07/05/2020
FEIRA DE SANTANA;281;BA;07/05/2020
FILADELFIA;2;BA;07/05/2020
FORMOSA DO RIO PRETO;4;BA;07/05/2020
GANDU;7;BA;07/05/2020
GAVIAO;1;BA;07/05/2020
GENTIO DO OURO;4;BA;07/05/2020
GLORIA;1;BA;07/05/2020
GOVERNADOR MANGABEIRA;6;BA;07/05/2020
GUAJERU;3;BA;07/05/2020
GUANAMBI;60;BA;07/05/2020
GUARATINGA;3;BA;07/05/2020
HELIOPOLIS;3;BA;07/05/2020
IACU;5;BA;07/05/2020
IBIASSUCE;2;BA;07/05/2020
IBICARAI;4;BA;07/05/2020
IBICOARA;2;BA;07/05/2020
IBICUI;3;BA;07/05/2020
IBIPEBA;2;BA;07/05/2020
IBIPITANGA;1;BA;07/05/2020
IBIRAPITANGA;6;BA;07/05/2020
IBIRAPUA;1;BA;07/05/2020
IBIRATAIA;3;BA;07/05/2020
IBITITA;3;BA;07/05/2020
IBOTIRAMA;5;BA;07/05/2020
ICHU;1;BA;07/05/2020
IGAPORA;3;BA;07/05/2020
IGUAI;1;BA;07/05/2020
ILHEUS;68;BA;07/05/2020
INHAMBUPE;4;BA;07/05/2020
IPIAU;11;BA;07/05/2020
IPIRA;4;BA;07/05/2020
IRAMAIA;2;BA;07/05/2020
IRAQUARA;4;BA;07/05/2020
IRARA;3;BA;07/05/2020
IRECE;39;BA;07/05/2020
ITABELA;8;BA;07/05/2020
ITABERABA;26;BA;07/05/2020
ITABUNA;99;BA;07/05/2020
ITAETE;1;BA;07/05/2020
ITAGI;5;BA;07/05/2020
ITAGIBA;4;BA;07/05/2020
ITAGIMIRIM;2;BA;07/05/2020
ITAGUACU DA BAHIA;1;BA;07/05/2020
ITAJU DO COLONIA;4;BA;07/05/2020
ITAJUIPE;10;BA;07/05/2020
ITAMARAJU;26;BA;07/05/2020
ITAMARI;1;BA;07/05/2020
ITAMBE;3;BA;07/05/2020
ITANHEM;2;BA;07/05/2020
ITAPARICA;1;BA;07/05/2020
ITAPEBI;5;BA;07/05/2020
ITAPETINGA;27;BA;07/05/2020
ITAPICURU;3;BA;07/05/2020
ITAPITANGA;1;BA;07/05/2020
ITAQUARA;3;BA;07/05/2020
ITARANTIM;2;BA;07/05/2020
ITIRUCU;2;BA;07/05/2020
ITIUBA;3;BA;07/05/2020
ITORORO;4;BA;07/05/2020
ITUACU;2;BA;07/05/2020
ITUBERA;6;BA;07/05/2020
JABORANDI;1;BA;07/05/2020
JACARACI;3;BA;07/05/2020
JACOBINA;28;BA;07/05/2020
JAGUAQUARA;10;BA;07/05/2020
JAGUARARI;12;BA;07/05/2020
JEQUIE;100;BA;07/05/2020
JEREMOABO;3;BA;07/05/2020
JIQUIRICA;2;BA;07/05/2020
JITAUNA;1;BA;07/05/2020
JOAO DOURADO;4;BA;07/05/2020
JUAZEIRO;75;BA;07/05/2020
JUCURUCU;1;BA;07/05/2020
JUSSARA;1;BA;07/05/2020
JUSSIAPE;1;BA;07/05/2020
LAGOA REAL;1;BA;07/05/2020
LAJE;3;BA;07/05/2020
LAMARAO;1;BA;07/05/2020
LAPAO;2;BA;07/05/2020
LAURO DE FREITAS;124;BA;07/05/2020
LENCOIS;2;BA;07/05/2020
LICINIO DE ALMEIDA;2;BA;07/05/2020
LIVRAMENTO DE NOSSA SENHORA;9;BA;07/05/2020
LUIS EDUARDO MAGALHAES;59;BA;07/05/2020
MACAJUBA;1;BA;07/05/2020
MACAUBAS;7;BA;07/05/2020
MACURURE;2;BA;07/05/2020
MADRE DE DEUS;12;BA;07/05/2020
MAIQUINIQUE;2;BA;07/05/2020
MAIRI;1;BA;07/05/2020
MALHADA;4;BA;07/05/2020
MALHADA DE PEDRAS;3;BA;07/05/2020
MANOEL VITORINO;2;BA;07/05/2020
MANSIDAO;3;BA;07/05/2020
MARACAS;5;BA;07/05/2020
MARAGOGIPE;6;BA;07/05/2020
MARAU;1;BA;07/05/2020
MARCIONILIO SOUZA;1;BA;07/05/2020
MASCOTE;1;BA;07/05/2020
MATA DE SAO JOAO;25;BA;07/05/2020
MATINA;1;BA;07/05/2020
MEDEIROS NETO;4;BA;07/05/2020
MIGUEL CALMON;4;BA;07/05/2020
MILAGRES;3;BA;07/05/2020
MIRANGABA;1;BA;07/05/2020
MIRANTE;3;BA;07/05/2020
MONTE SANTO;5;BA;07/05/2020
MORPARA;9;BA;07/05/2020
MORRO DO CHAPEU;7;BA;07/05/2020
MUCURI;22;BA;07/05/2020
MUNIZ FERREIRA;3;BA;07/05/2020
MUQUEM DO SAO FRANCISCO;1;BA;07/05/2020
MURITIBA;5;BA;07/05/2020
MUTUIPE;6;BA;07/05/2020
NAZARE;14;BA;07/05/2020
NILO PECANHA;1;BA;07/05/2020
NORDESTINA;2;BA;07/05/2020
NOVA CANAA;3;BA;07/05/2020
NOVA FATIMA;3;BA;07/05/2020
NOVA SOURE;2;BA;07/05/2020
NOVA VICOSA;19;BA;07/05/2020
NOVO TRIUNFO;1;BA;07/05/2020
OLINDINA;4;BA;07/05/2020
OLIVEIRA DOS BREJINHOS;1;BA;07/05/2020
OURICANGAS;3;BA;07/05/2020
OUROLANDIA;2;BA;07/05/2020
PALMAS DE MONTE ALTO;5;BA;07/05/2020
PALMEIRAS;1;BA;07/05/2020
PARAMIRIM;2;BA;07/05/2020
PARATINGA;5;BA;07/05/2020
PARIPIRANGA;5;BA;07/05/2020
PAU BRASIL;2;BA;07/05/2020
PAULO AFONSO;51;BA;07/05/2020
PE DE SERRA;3;BA;07/05/2020
PEDRAO;1;BA;07/05/2020
PEDRO ALEXANDRE;3;BA;07/05/2020
PIATA;2;BA;07/05/2020
PILAO ARCADO;11;BA;07/05/2020
PINDOBACU;7;BA;07/05/2020
PINTADAS;2;BA;07/05/2020
PIRAI DO NORTE;2;BA;07/05/2020
PIRITIBA;4;BA;07/05/2020
POCOES;9;BA;07/05/2020
POJUCA;16;BA;07/05/2020
PONTO NOVO;2;BA;07/05/2020
PORTO SEGURO;71;BA;07/05/2020
POTIRAGUA;1;BA;07/05/2020
PRADO;15;BA;07/05/2020
